,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,dog,0.010420032310177706,0.03482317939008723,0.09747081712062257,0.17615658362989323,0.2563559322033898,0.33031988873435325,0.40225890529973934,0.4671457905544148,0.5277449822904369,0.5794392523364486,0.6206395348837209,0.6607717041800643,0.7087719298245614,0.7400379506641366,0.7718940936863544,0.8,0.8269230769230769,0.8392857142857143,0.8700564971751412,0.8942598187311178
10,horse,0.007330371567043619,0.025031030202730658,0.06406585540443809,0.11819699499165276,0.1783375314861461,0.2369146005509642,0.2991150442477876,0.36323366555924697,0.4233289646133683,0.49528301886792453,0.5553571428571429,0.6127744510978044,0.6469298245614035,0.6943765281173594,0.7204301075268817,0.7626112759643917,0.7896551724137931,0.8102766798418972,0.8416289592760181,0.8611111111111112
11,motorbike,0.006482229402261713,0.023018270752409725,0.060982715090308795,0.11701720841300191,0.18126888217522658,0.25021570319240727,0.32875143184421535,0.40086830680173663,0.46760070052539404,0.5394190871369294,0.5961995249406176,0.6405405405405405,0.6876876876876877,0.7364864864864865,0.7615384615384615,0.7792207792207793,0.8028846153846154,0.8369565217391305,0.8650306748466258,0.8943661971830986
12,pottedplant,0.007794830371567044,0.020515826494724502,0.061943986820428336,0.11352885525070956,0.1652502360717658,0.2107594936708861,0.25275590551181104,0.29893924783027964,0.3460207612456747,0.3730366492146597,0.408955223880597,0.43449419568822556,0.4652014652014652,0.5,0.5228310502283106,0.549618320610687,0.5802816901408451,0.5963302752293578,0.609271523178808,0.6151079136690647
13,sheep,0.004907108239095315,0.023074731744373755,0.06712898751733704,0.11985957873620863,0.17686567164179104,0.2283464566929134,0.2785114045618247,0.32947976878612717,0.376271186440678,0.4308300395256917,0.48089887640449436,0.5265822784810127,0.5783475783475783,0.6257861635220126,0.6735395189003437,0.7111111111111111,0.7611336032388664,0.7860262008733624,0.8146341463414634,0.8534031413612565
14,sofa,0.007350565428109855,0.02034164980894583,0.04849979449239622,0.0865310327066701,0.1373788453434471,0.1906832298136646,0.2506265664160401,0.31567567567567567,0.37367021276595747,0.4218009478672986,0.4655493482309125,0.5031982942430704,0.5639097744360902,0.5955678670360111,0.6509433962264151,0.7026022304832714,0.7307692307692307,0.7607655502392344,0.7794871794871795,0.8057142857142857
15,train,0.005634087237479806,0.023979372582724538,0.06928406466512702,0.12861271676300579,0.19596110695587135,0.2614445574771109,0.3355263157894737,0.39171974522292996,0.45880149812734083,0.5331858407079646,0.601010101010101,0.65625,0.696319018404908,0.7302631578947368,0.7640845070422535,0.7992424242424242,0.8145161290322581,0.8389830508474576,0.8558558558558559,0.8571428571428571
16,tvmonitor,0.006421647819063005,0.01813412408759124,0.060641627543035995,0.12657166806370496,0.20507544581618656,0.28187919463087246,0.35599505562422745,0.42342342342342343,0.4982014388489209,0.5510204081632653,0.5972850678733032,0.6348039215686274,0.6711956521739131,0.7046783625730995,0.7475728155339806,0.7705479452054794,0.7927272727272727,0.810077519379845,0.8340248962655602,0.8539823008849557
17,cat,0.007390953150242326,0.030837004405286344,0.0944488292554591,0.1785350966429298,0.27951807228915665,0.36893203883495146,0.4509283819628647,0.536741214057508,0.6003616636528029,0.6728016359918201,0.7149220489977728,0.7488151658767772,0.7814070351758794,0.8106666666666666,0.8431372549019608,0.8708708708708709,0.8987341772151899,0.9172185430463576,0.9204152249134948,0.927536231884058
18,person,0.08855008077544427,0.11307174367309032,0.18322889944909374,0.26008779842443924,0.33561052218296034,0.4027114760358984,0.4665544332210999,0.5215726321164156,0.5711652962857953,0.6205329153605016,0.6625808648280559,0.7003848268279275,0.740185440915368,0.763640149937526,0.7894620323223378,0.812602868563367,0.8322483725588382,0.8527525387493319,0.8711903392754456,0.8851351351351351
19,diningtable,0.0046445880452342485,0.014189647726571658,0.03496176057437178,0.0675888085507702,0.11403508771929824,0.17094774136403898,0.2312579415501906,0.3103448275862069,0.39036144578313253,0.4727272727272727,0.5584905660377358,0.6570048309178744,0.6918604651162791,0.7346938775510204,0.7518796992481203,0.7647058823529411,0.8118811881188119,0.8260869565217391,0.85,0.8636363636363636
